"","name","Sex","Nation","sleeptime","steps","height","weight","IMC","Age"
"2242","M_8324","V","PT",9.71301235461433,10793.1801884169,169.089179061116,72.0430893120514,25.1976881355751,32.8799387863015
"2243","H_3374","V","IR",10.2641508362088,10920.7979635579,176.728362166669,76.5495388163775,24.5092529089041,30.9132407160723
"2244","S_8015","M","FR",7.61886510647718,12974.8332205808,163.755625138613,67.0656166938477,25.0096415849958,31.790901584919
"2245","Q_7154","V","SP",6.73295088405304,8883.91448452006,163.917623753534,69.8203229482008,25.9854686626389,30.9962265674344
"2246","U_5034","V","SP",1.38889160001373,9283.53677437977,159.944715400728,67.9467425695873,26.5600476651355,39.0462462933029
"2247","P_2388","M","FR",10.2993345034035,12783.932981407,168.341232988971,69.936720744453,24.6788124386124,34.7944407702925
"2248","T_6966","M","PT",18.0579840043631,13345.634404676,162.911954028766,66.7029495484319,25.1326991674989,32.0177887690551
"2249","V_9408","M","FR",16.681966071759,12790.6607454735,165.696668866978,67.9161007365579,24.7368951776756,35.0716447891041
"2250","C_8859","V","PT",14.0790802904823,11225.6334734325,174.629889374852,75.4437990148675,24.7392421568662,31.3614977582665
"2251","I_4348","V","IT",3.95086659067129,10918.3510855262,170.830599240027,73.3064462844508,25.1194911673948,32.3401731649025
"2252","L_8774","M","SP",14.8763593490891,10768.577505644,153.976521431465,61.6870407891617,26.0186601815255,28.0947535942916
"2253","R_9541","M","SP",5.4934437561343,10559.2522146715,148.918780073387,58.7290103760123,26.4821806014915,34.3501210637254
"2254","E_4339","V","FR",7.27615860104618,10641.7021599849,163.224346163232,69.3520659027359,26.0309205971343,31.9705841905898
"2255","A_7296","M","BE",8.8435915419153,12589.1858664878,168.946618077591,69.7431634592859,24.4344539059952,38.3693677556485
"2256","O_1644","M","GE",17.1122562275714,13186.8480352076,173.321269386152,72.2752578365885,24.0594628709219,38.910785123077
"2257","N_1245","V","PT",19.3242583335653,10762.9361112978,171.278590255424,73.8235194503666,25.1645162607142,36.730542854358
"2258","W_4112","V","FR",10.5940684861245,11008.0702839136,175.914927198722,76.1587624914022,24.6101631438344,31.9101152217781
"2259","J_2648","V","IT",11.0925191506913,10935.5120743432,174.690496459312,75.9709286632146,24.894813499434,33.38723731865
"2260","F_3693","M","SP",12.1292718988434,11021.9436438728,169.738745158987,70.4673556339604,24.4582849265451,38.3045438374611
"2261","K_5292","M","SP",9.84182435089592,10850.7282718242,168.22879766951,69.8227379446492,24.6715362278321,37.8862153411098
"2262","G_5069","V","IR",13.4635258584035,10501.8207818768,166.172037946758,70.7099291419156,25.6073424743425,38.8557051788784
"2263","D_9720","M","FR",9.84287994335916,12789.3444120646,154.949710540308,62.5177837763762,26.0388641347463,34.365731802829
"2264","B_7376","M","SP",14.8087090361986,10750.2115280986,167.061055954934,68.4270999357833,24.5175850147187,37.7477197628941
"2265","M_2610","V","SP",5.26769414675148,8688.00861424311,159.75039281357,67.5824400922598,26.4819522808489,33.0943568705333
"2266","H_4282","V","SP",3.5024754580702,8741.37511765682,173.440344703739,75.310246332636,25.0353583489032,34.1811736560462
"2267","S_6567","V","GB",14.5545582863444,11092.6137378396,169.410561855208,72.9713307050776,25.4256052800226,34.147720739108
"2268","Q_2841","M","PT",15.7916035724266,12911.7132895278,177.321808472903,74.4762624009151,23.6861006018831,32.6648666422485
"2269","U_795","M","FR",12.8215266128899,13050.2693532525,173.19600622828,71.7430391224062,23.9168524031155,40.8754426740264
"2270","P_9341","V","FR",7.41723282837022,11451.8503749983,171.281772366295,73.4606718858074,25.0399005507415,34.4726235441841
"2271","T_6018","V","GB",15.0059889397214,10844.3311579046,161.893684814564,69.3201953271857,26.4484339376137,32.5104962186409
"2272","V_8754","M","GB",7.07255299842384,12662.7509314918,159.063652466928,64.8495616458366,25.6309759743875,37.3605933398826
"2273","C_6193","M","SP",9.59846948726734,10833.915750234,162.799738771461,67.2625797665703,25.3785095389494,40.8618252513569
"2274","I_1323","V","SP",13.4660394962354,8825.95156315559,176.593460061727,76.2706716235915,24.4572903182021,31.3466141115728
"2275","L_8691","M","SP",14.2892349812528,10664.3778502927,162.101767800601,66.1819204336842,25.1862704790627,35.9264430556854
"2276","R_4354","M","SP",3.3442147008209,11341.6853802491,170.125316762799,70.3104588475757,24.2930496890364,34.3359516292612
"2277","E_1672","V","IT",4.50315420184608,11061.1189512857,171.416844034794,73.5585119709824,25.0337519807547,29.4719719252871
"2278","A_8462","M","GB",19.0632366660284,12809.3056659017,154.882503860156,62.7013426613603,26.1379858741825,40.3239733103574
"2279","O_6482","M","PT",13.1533316317869,12657.7969930622,169.138268310817,69.8165506165522,24.4047649064376,32.7186657115583
"2280","N_611","M","FR",5.39810375114212,12933.9270367054,151.039812591723,60.7985367017944,26.650800029571,37.5712305597168
"2281","W_7624","M","FR",15.1529586421469,13103.9092171816,179.877077052114,75.8027203892288,23.4278884857174,32.0297701071929
"2282","J_8597","V","IT",2.95888429163535,10832.6573388834,174.4731224979,75.0205020578844,24.6446638645068,28.771880843527
"2283","F_5103","M","PT",7.48537684563469,13233.6292808098,160.33354628191,65.1017709740168,25.3246823097736,35.224006272007
"2284","K_217","M","FR",13.68888103416,13068.4862098571,162.86668571054,66.0028507971566,24.8827385660565,26.6376114399652
"2285","G_6034","M","IT",10.4954157475416,13112.8447913943,170.735403041677,71.2016709431304,24.4254749614592,37.5716805280291
"2286","D_7652","V","SP",16.9075284161584,8869.61685861201,163.947885254871,69.7158675066047,25.9370152636368,32.5898234992017
"2287","B_5931","V","PT",12.4308461968614,10611.6020907686,167.886324330529,72.109214312715,25.5835096131232,34.1693674898471
"2288","M_4814","M","GB",19.7910966056662,13240.5402900303,174.151623357214,72.399104242662,23.8714136676086,32.4322616947401
"2289","H_9845","M","PT",6.7191976704084,12756.5838411368,167.65660072896,68.9939371515296,24.5453718448978,34.4560580990858
"2290","S_818","V","PT",10.1184397646013,11205.9037689934,176.115769581579,75.9501346389475,24.48680136839,27.6251955766088
"2291","Q_5688","V","IT",19.6772101596852,10585.6353161129,176.911519420708,76.7752481181884,24.5306470404631,35.3855236277542
"2292","U_4916","V","IT",3.48753515990121,10364.5012172953,177.16864613508,76.4631569970846,24.3600677730004,32.8840591543174
"2293","P_5538","V","SP",3.33882165089518,8843.10939932437,179.079746798841,77.6651751391545,24.2177271905175,33.7295795584442
"2294","T_9196","M","GB",6.77914452184694,12777.2455031859,164.040334292795,66.955961972954,24.8821533729312,32.0658395677337
"2295","V_2506","V","IT",4.86783517647963,11291.1806242465,178.418989754358,77.5157711035526,24.3505020444499,32.7375437585485
"2296","C_4832","V","IT",3.0078514504004,11101.7090291915,168.574317515542,72.242368390106,25.4219672711132,28.4539928837581
"2297","I_1205","V","FR",18.3039406319196,10893.814118042,168.097076215335,71.5019209468694,25.304478438113,28.6677295460535
"2298","L_2837","M","PT",9.95121668262256,13154.2109521123,158.452771602651,64.0134699695943,25.4959787986172,40.4969560846534
"2299","R_6823","V","PT",6.74955940684047,11262.7145349417,178.341115903784,77.1674150803569,24.2622455178546,34.143533222697
"2300","E_9423","M","PT",5.20066383482926,12575.7202406762,172.943921725168,71.9960675917464,24.071223768714,33.0287635917664
"2301","A_3213","M","PO",9.41262639789654,12718.6503272562,169.731298584492,69.8791397812327,24.2562512378727,32.1984964641301
"2302","O_2378","V","GB",3.93325828540555,10810.1390036538,175.388228425672,76.2877538150553,24.8001293040946,33.4376839394304
"2303","N_4262","V","SP",3.91501277782538,8858.86290196724,183.466679457286,79.8178240875418,23.7129443856177,29.8531256079907
"2304","W_4293","V","IT",5.62411582127852,11185.4313219606,175.984454930815,76.198813803723,24.6036531490316,33.7800938656376
"2305","J_7659","V","GB",11.1894918033887,11443.6119445582,166.639007176198,71.0854764181725,25.5992675578589,36.0034627045353
"2306","F_8185","V","SP",5.90913028976277,9056.4302143887,170.160548402792,73.120026194896,25.2533260011057,37.2337686426066
"2307","K_6556","M","GE",8.13353201636942,12866.9939428959,160.973260630325,65.6566504429655,25.3379363410748,35.3637194971539
"2308","G_7555","V","SP",7.1749535581416,8692.60233281479,161.574431661346,68.2056612286694,26.1261339805117,29.735938130741
"2309","D_1287","M","PT",5.53687730277313,12834.4313015099,166.460086048037,68.2232967048463,24.6213845977629,31.9189789289188
"2310","B_268","V","GB",12.5304487764613,10910.3354891945,168.507257385796,72.1931929642027,25.4248869203763,34.1947726962234
"2311","M_3433","V","BE",4.65529723490787,11339.9002662025,171.972017434335,73.3280306944306,24.7944483150799,25.0143512222488
"2312","H_8965","V","SP",11.9923267478276,8903.79336363953,171.972982428975,74.4683821837773,25.1797534209347,36.3086553366456
"2313","S_556","V","IT",15.808009143673,10979.3005850469,170.733605944163,74.0600907189526,25.4065803354446,38.1652771392611
"2314","Q_3511","V","FR",7.94155846142948,11299.6520171733,190.356378035334,83.5026897025969,23.0444103055123,34.7208441833224
"2315","U_5430","V","SP",2.28018210697957,9057.28180270108,171.264015385827,73.6279472098229,25.102122698825,35.6944452325918
"2316","P_7439","V","GB",17.6813813007527,11066.1221362652,177.249820613476,76.1981490528419,24.2534102657768,23.6793269001615
"2317","T_6099","V","SP",6.5513260359759,9105.4319211991,177.525364845344,77.1285506409319,24.4734019257845,33.7802857171018
"2318","V_8096","M","FR",13.4223433703416,12786.8976513868,153.594834824121,61.679691701944,26.1450196042971,35.4830152001139
"2319","C_2897","V","GE",10.5766335873467,10695.0289422475,184.703288447246,80.7558983947783,23.6714574163283,34.8321983754224
"2320","I_9278","M","SP",10.4412220736132,11160.241460051,158.285884218262,64.8203584139116,25.8718243956117,40.179195474866
"2321","L_3142","V","SP",2.02656894660169,8734.21379087941,179.37929447409,77.7613599227452,24.1668042336047,32.0916278952075
"2322","R_9612","V","SP",10.0231982601768,8861.11493631342,169.613264648406,73.0321432948815,25.3860084031481,33.7996101982289
"2323","E_8312","M","FR",13.0306878470452,12821.8974919272,164.84580850986,67.4830450214436,24.8335526250244,37.4290282194335
"2324","A_54","M","IT",9.71765444551938,13152.8634500239,163.110258277336,66.7514896820581,25.0898700191862,33.193206132187
"2325","O_9311","M","FR",8.69544975180131,13167.6345653673,162.042769960176,65.3374386106026,24.8830027890522,32.3615027218309
"2326","N_7410","M","FR",21.2879805510413,13080.3358753706,160.975909693509,65.7601580680076,25.3770463214354,34.6502907902536
"2327","W_2298","V","SP",1.92078021734692,8844.18553403323,160.336930760213,68.1621217851735,26.5140437850893,33.9374204983271
"2328","J_8950","V","FR",7.06161224668098,11071.616577798,168.90902000943,73.1859817101835,25.6520583064409,37.5542780534575
"2329","F_5487","M","IR",5.28886435479264,12867.8797339902,168.652506920823,69.8639428093721,24.56221278727,41.298535145301
"2330","K_3364","M","SP",4.48103423040627,11143.9523950082,158.302237173002,64.4033621766924,25.7000776393813,38.9457368787109
"2331","G_8652","M","IT",6.31626774669593,13051.8922390646,159.259165618589,65.0121236771683,25.6321762539819,36.3119445500355
"2332","D_577","V","SP",12.9205025561474,9004.70582867299,162.472664415799,68.8735064732545,26.0910519227115,31.6187444325472
"2333","B_6062","M","GB",18.2782546549845,12661.9221085326,151.811217841478,60.6824534723199,26.330275491856,29.3194870817604
"2334","M_4023","M","GB",9.32116225603111,13165.9756510001,165.733069851462,68.4493482133854,24.9201680938503,32.3199855109048
"2335","H_5323","M","IT",11.0031393563807,12992.6328423765,155.992804012549,63.0552281331718,25.9126585201161,37.6192825806956
"2336","S_6418","V","SP",2.53647177979033,9267.87431360655,174.65725427698,75.2049611658716,24.653196332873,33.770778342946
"2337","Q_8489","V","PT",7.56376885543685,11257.3666388743,168.386390742889,71.7516583787674,25.3056773738783,31.230882206417
"2338","U_2680","M","SP",6.00508353223087,10966.4602245125,165.004833477896,67.9781407867875,24.967551252497,36.9678810242258
"2339","P_5584","M","BE",13.1915796461239,12982.2864242805,173.693378587732,72.753460931034,24.1149925461546,36.9168490243543
"2340","T_5057","M","FR",7.51238304371828,12886.9419700205,176.059862843585,73.1329732311727,23.5935076173304,31.6062250336666
"2341","V_8673","V","GB",3.89910168322882,11322.8545299851,176.827562849526,76.63168741476,24.5080335538329,31.0333700273409
"2342","C_964","V","IT",11.9423821470223,11054.832340224,174.09583288767,75.2170612833118,24.8164473592836,32.9341332672432
"2343","I_5909","M","SP",8.82478458248518,10915.3947901531,166.696464385401,68.5406528180147,24.6658144060534,37.2876659981046
"2344","L_7636","M","SP",3.71213789036923,11380.2524657345,163.166453223193,66.6752191335483,25.0439429099683,33.7706483822699
"2345","R_1950","M","SP",4.97642697127574,11340.5094692606,171.360880153508,70.6856114743124,24.0717492597711,34.0999441807893
"2346","E_5712","V","SP",1.19794013645058,8931.6871621575,164.138547367042,69.8026268097594,25.9089966661184,29.4752450945327
"2347","A_2070","V","GB",19.1932351160698,10776.5422799465,176.27388625914,76.0943458206989,24.4893032453406,27.160815808197
"2348","O_9689","M","IT",15.0016874489868,12784.6767079003,161.50160763144,66.0145473345439,25.3096389641033,32.5404543681216
"2349","N_3726","M","PT",11.1696220482059,12695.1490468409,154.079515101039,62.4109229667968,26.2888022250539,36.8868324165496
"2350","W_464","M","SP",11.2221436324078,10856.1866128563,159.240217567447,64.317838598828,25.3644772975307,36.4267803986741
"2351","J_248","V","SP",2.62167221810398,9166.11560440595,160.593707496398,68.7591471654828,26.6608156897747,37.0095249296607
"2352","F_3322","V","IT",8.67798015987371,11045.9014617756,177.366301116462,76.5920866531774,24.3467885092675,34.1972811825378
"2353","K_4599","V","PT",6.66072108923381,10843.5875104246,184.321741863494,80.3245412366713,23.642593869439,33.9818223267221
"2354","G_4326","M","SP",4.19927160416524,10794.1838186099,177.194723869699,74.368548234064,23.6857821820642,35.9612785467684
"2355","D_2325","M","BE",13.0094052459719,12770.524825414,164.219927211302,67.7083609741857,25.1067553290596,35.0972907745587
"2356","B_640","V","IT",11.920124949338,10543.0126869202,170.160826906353,73.4359927941818,25.362367769793,32.6266319287006
"2357","M_3836","M","PO",4.97102943955493,12978.750689871,164.423748720277,67.269738884806,24.8823073857683,30.9924931308403
"2358","H_3062","V","PT",3.59436804641685,10914.8742194375,172.701446242839,74.6924077315518,25.0428937163538,30.4893579732193
"2359","S_4641","M","IR",7.28631587730569,13016.5265170629,172.304420473688,72.172135152312,24.3095385413732,37.6394081970783
"2360","Q_419","V","SP",7.66379462442482,9035.9990480432,173.636450159441,75.1538374016956,24.9269627008793,28.6510948541422
"2361","U_3212","M","SP",4.68271467433897,10763.7807587454,159.723111681086,64.8319684644808,25.4128681539954,34.9537949921057
"2362","P_1685","M","SP",5.29069911482504,10718.4192860047,164.819160322653,68.0279948010595,25.042188211723,37.042281990663
"2363","T_6104","M","SP",6.77720722928273,11062.214526848,161.308393125781,65.7245171726372,25.2588442146559,34.2002218486436
"2364","V_3967","M","GB",8.99340543738079,13154.1791379176,147.903846046777,59.5898584217926,27.2403961290192,38.000382255918
"2365","C_3011","V","SP",4.27182065814431,8800.73036136382,178.521377444301,77.2625222832694,24.2431151101312,30.8214104712512
"2366","I_9655","M","SP",5.79382555304531,11020.8255562728,159.099817933895,64.4435096226225,25.4589107707728,36.6742752065734
"2367","L_1540","M","FR",21.822300430883,12997.8766329713,165.191702747053,67.7878185149315,24.8413502682246,34.3739636856843
"2368","R_2942","M","FR",6.84784985218347,13022.1290806707,147.755555917282,58.3687173790736,26.7357584937807,30.7652301526235
"2369","E_7743","M","PT",6.99489151954367,12965.4177535304,169.024566260917,70.1142461227574,24.5418110723016,36.9883485823452
"2370","A_462","V","GE",5.66358394383217,11218.0886346387,165.649522366872,70.7535816199529,25.785054473712,34.8526713052918
"2371","O_2442","M","PT",4.96762029542151,12460.1362074648,170.941033819825,70.5407621176135,24.1405685993411,27.256187743083
"2372","N_8213","V","PT",7.18405866516562,10695.1841314029,168.842309064902,72.871839748913,25.5621375975887,32.8313553861428
"2373","W_1894","M","SP",18.002938536393,10791.1574335892,154.969527895818,62.3173194494795,25.9487322067092,36.8139127798276
"2374","J_5244","M","SP",3.36776165299968,10895.1738526234,171.30533589303,70.927537076976,24.1698022921825,34.2179793274239
"2375","F_3549","V","SP",9.86013809027033,8963.04801927129,182.61302073359,79.73510397317,23.9103582850952,34.0770467705164
"2376","K_4144","V","GB",17.9156407557914,11044.8113781578,172.255056094486,74.3241212491879,25.0487366296284,33.2557775920467
"2377","G_3628","M","SP",12.3716527102489,10768.9417406089,168.702749966254,69.512573448343,24.4241266384461,34.8802979437095
"2378","D_3651","M","IT",5.81804198720714,12831.4991966843,151.087953653225,59.8620950090311,26.2235952811248,32.8864163009953
"2379","B_1098","V","IT",6.64314030274698,10797.4054628088,169.81882855649,72.7573602958153,25.229303003368,33.7389202637939
"2380","M_8937","M","GB",5.83617491681574,12764.129236314,162.622311622774,65.8750379055012,24.9092480749539,27.8530916574398
"2381","H_8276","V","SP",1.46168985999689,9264.08031923523,167.973528657853,72.2091459955904,25.5923706796032,36.7338344801073
"2382","S_2600","M","FR",19.4472223738069,13044.3270673135,155.685634419926,63.4994495262729,26.1982859994805,39.984403789827
"2383","Q_4443","M","IT",14.4120596021392,12948.4656544235,176.812059146088,73.9453498725781,23.6530475162289,33.0369426448135
"2384","U_9489","M","IT",14.7514722853712,12950.0835867681,164.003022460048,67.2972871277451,25.0203772559173,39.1565988203242
"2385","P_3457","M","GB",5.45261512750864,13175.5173807395,171.278670254662,70.9789437222624,24.1948518337882,32.1364656771205
"2386","T_7298","M","PT",11.5665580240513,12794.4186090694,164.6934069471,67.7237421576686,24.9682739156587,36.257119822444
"2387","V_9012","V","PO",3.98295423301529,10738.4621207282,173.578957714993,74.1930390090611,24.6245899891777,26.8127653253661
"2388","C_599","M","IT",9.55579478339456,13205.8280166237,166.563534961049,68.2466290369964,24.5992205491092,33.0319192032981
"2389","I_4283","V","GB",4.72647754504139,11044.3383653132,176.386396991999,76.3842595431026,24.55125487282,33.4890783463094
"2390","L_9625","V","IT",3.44075228711848,10884.9575624493,162.758107176698,69.1725477483426,26.1125034758069,32.9727659430887
"2391","R_5421","V","FR",4.96541385614728,10860.6066624055,156.474010622803,65.7668154518987,26.86101285048,35.3657023884531
"2392","E_3703","M","PO",12.6596118331849,12889.3878846214,161.711967966815,65.7652344747792,25.1484977900685,30.2481823906287
"2393","A_8720","M","SP",5.77135350874381,10809.1468892168,164.780237758617,67.7138115242933,24.9383094742234,40.1313822696065
"2394","O_6114","V","SP",5.02213714062277,8946.18872653535,146.208049083303,60.9214264419733,28.4988607431989,35.6811409648354
"2395","N_7110","M","GB",16.7469400077794,12813.9044796141,152.605825129347,61.5625437425107,26.4346968038893,35.7291130825511
"2396","W_7398","V","IT",4.13220422229567,10473.860403261,181.36538017757,78.4283440653011,23.8431847660267,26.9097585237556
"2397","J_5476","V","SP",8.93254086746439,8677.9232262992,173.743310378196,74.981496276123,24.8392179776427,35.7897887272635
"2398","F_5202","V","GE",5.37273009644449,10881.7089478139,175.89664862047,75.8333989949478,24.5101174622817,26.9933389397382
"2399","K_7411","V","FR",8.53168422351985,10648.4857544678,177.940486718925,76.9781614642883,24.3118487900343,32.3966952320713
"2400","G_5963","M","FR",12.099957929825,12852.2668127252,161.875970434652,66.004315572159,25.1888048676305,36.0829106080035
"2401","D_4799","V","SP",4.39739102796734,9086.23120522161,169.751157360364,73.066221059728,25.3566081054794,32.9492365852853
"2402","B_6015","V","FR",16.88725707602,10864.3630083933,177.537507701888,76.9101805832992,24.4007734812132,31.7491267080976
"2403","M_1391","V","SP",5.67365798163416,9149.18824706505,173.865893744157,75.1158898945278,24.8486627601555,32.9246402417939
"2404","H_1453","M","GB",6.18811520526916,13013.0861337959,169.668477499724,70.3774522737245,24.4473176469918,35.2141715527126
"2405","S_4762","V","GE",7.21122271296461,10329.7882880904,166.782482827986,70.928987189429,25.4989847408363,32.6133162193921
"2406","Q_457","V","SP",8.71884914061526,8962.2061820471,172.959215522663,74.9304832881013,25.0478884266136,38.6448927315804
"2407","U_4625","V","FR",8.00777334157331,11019.4237627049,161.213492888847,68.6215572957551,26.4032747211831,31.2079592743138
"2408","P_1166","V","PO",3.56071750042616,11495.1012503754,158.895040381193,66.7098039724583,26.4222003330442,32.4742688200638
"2409","T_9928","V","GB",3.15395399566061,11296.3686472843,168.593441708203,72.3347775923306,25.4487114431381,28.8945495453632
"2410","V_6560","M","IR",5.69673326665283,12753.787105786,171.452147262745,70.9693415468045,24.1426489059315,34.9874507502929
"2411","C_8162","M","IT",10.2327118894878,12771.48134115,169.1290008624,70.1311394754578,24.517417847945,37.7646016835734
"2412","I_2952","V","PT",7.44939355338676,10743.9276637547,182.326078267528,79.7519164761692,23.9907346299566,31.9440304526013
"2413","L_6499","M","SP",4.87406252720126,10770.4919405843,159.910836820965,65.7237346747169,25.7019717444241,42.1655377966201
"2414","R_7211","M","SP",7.76986596946459,11407.7206129392,161.776879861969,66.4970817007061,25.4079529243026,39.8567735184039
"2415","E_3285","V","SP",9.16971194911319,9100.04600668884,171.96946798579,73.959661540155,25.0087635023549,35.8381901895338
"2416","A_6771","V","IT",3.29239043954864,10948.5549124333,178.892568119337,77.3764339531778,24.1782082079828,35.6607650749171
"2417","O_487","V","SP",5.72668653971981,8742.31265600941,169.956273500845,73.0896653075365,25.3035568484508,33.0114302190039
"2418","N_8321","V","GE",9.32388204929974,11027.9813445859,176.025823458941,76.0564925191886,24.5461579204683,29.8268313917144
"2419","W_9313","V","SP",5.50783410133829,9088.24425043585,164.871486763911,69.5661727949332,25.5921635540065,35.9403308926515
"2420","J_8872","M","IT",6.32830321646756,12981.1050454953,160.918567697463,65.4928931104648,25.2919234600365,41.0864544480072
"2421","F_1462","M","PT",13.5601173522176,13101.6749524488,173.162732576311,71.6616126660852,23.8988892228056,30.308661492338
"2422","K_5559","M","SP",15.809142209271,10961.2480284613,161.45324970601,65.8006874977982,25.2427606591197,33.8713410515358
"2423","G_4338","V","SP",4.22983823907346,8942.91903621647,170.202857331068,73.3356948422788,25.3152206961148,38.0939550699055
"2424","D_3271","M","FR",7.99524013292939,13109.7090671352,164.383700894787,67.4793460461105,24.9720017946781,38.5673264550931
"2425","B_7865","V","GB",2.90505105746938,10968.5793539422,168.829284745942,72.3983148224708,25.3999520257385,32.8184297842183
"2426","M_629","M","GE",10.5283262907131,12813.6804670461,156.692244506437,63.271208499508,25.7698046622309,34.8302256639997
"2427","H_386","V","FR",10.0880427926129,10681.1004525878,166.482960199444,71.1914136652199,25.6855008247683,31.8762449469781
"2428","S_9247","V","PT",17.4133349048311,10967.911303431,178.419283122918,77.4828532185415,24.3400813051443,31.1520259222029
"2429","Q_3955","M","GB",13.6468559583665,12663.7547545461,165.243256688996,67.8302658802334,24.8413977193561,33.5377367911879
"2430","U_3314","V","FR",8.33588211147174,10904.9703963187,189.913649473447,84.110926884823,23.3206182568739,33.4379453986028
"2431","P_4788","M","SP",7.5562131250759,10746.7329178444,165.080457569828,67.4321614236031,24.7443330511343,33.3683939977218
"2432","T_2719","V","GE",10.6428776347921,10741.8617751331,177.117032802929,76.5496476350826,24.4018380235421,35.0337971896487
"2433","V_772","V","FR",5.14646790310021,10595.4200703317,170.265453216399,73.1240960895906,25.2236210535716,30.8594521249875
"2434","C_8322","V","GB",4.59793632681149,10970.9744176521,168.030440684551,71.6191888972614,25.3660862868871,27.4612036490911
"2435","I_8429","V","IT",9.39598004408933,10885.8066528365,176.764332779063,76.6547143189864,24.5329397842912,24.5888542162847
"2436","L_3759","M","IT",9.78094933092864,12609.4757926779,169.157745278612,70.2892544751306,24.5643434820517,32.5453916148917
"2437","R_8953","M","FR",5.192193615101,12922.8540697378,158.799311825783,64.6367675333692,25.6319942688916,37.1905546785994
"2438","E_5732","M","IT",19.0529096834797,13206.8010597334,171.300902198569,70.9023577122019,24.1624727035223,38.7672515683994
"2439","A_8629","M","FR",10.6521511135451,13166.3612920023,163.380147855647,66.4380617116343,24.8896267676402,33.990584166688
"2440","O_4036","V","SP",5.17319926397074,8944.78734023204,183.625731037693,79.9517142821501,23.7115915069136,34.5122753305323
"2441","N_9800","V","SP",3.99637214066844,8882.32938434255,171.32996199043,74.3096088303558,25.3150236871541,32.1648919416502
"2442","W_7578","V","GB",5.15269555303114,10695.5309884912,171.419396441549,73.6774205018197,25.0734727514521,32.6158431633129
"2443","J_3358","M","FR",5.64243467411127,12571.6731322806,167.989819388529,69.2094282074947,24.5244533012258,41.5763957857656
"2444","F_6542","M","SP",9.73283727053575,11015.2848398316,157.109246186801,63.0753196213947,25.5538281688605,37.8547583532008
"2445","K_6707","M","SP",13.2831383021841,10898.5195167276,168.001993411254,69.3917807283426,24.5855066664222,34.2489367331662
"2446","G_7056","M","SP",8.14219675775827,11138.8071237395,155.17431612563,62.314181561331,25.8789835905788,32.5907535199111
"2447","D_7545","M","IT",17.8730586559152,12835.0470257506,170.787193025258,70.3986543480079,24.1353586236465,34.7807005604676
"2448","B_791","M","PO",10.5989205004975,13107.0931142956,162.66579481029,66.7034807431135,25.2090231968389,39.0450121806149
"2449","M_6585","V","SP",11.6563916633893,9070.43126656774,169.033604425434,72.5363379987564,25.3868911977749,32.44119435542
"2450","H_4591","M","GE",7.4620664249042,13307.913806867,165.913113928309,68.2475821040237,24.7928150593844,31.8394541188247
"2451","S_6274","V","PT",7.68453100661282,11152.8161520021,171.535779774476,73.7459554003985,25.0627524322632,32.1707630487542
"2452","Q_7808","M","GE",17.1787855800959,12883.3558916775,157.520350172335,63.2507328307309,25.4913141111823,31.9099424429718
"2453","U_7506","M","PT",19.0942194525874,12698.9830486071,165.866972656773,68.2758191007585,24.8168744024485,33.7987052875742
"2454","P_6338","V","PT",10.7112624809041,10919.4739196829,168.780662785803,72.139959570928,25.3238958440516,32.4240168206066
"2455","T_6832","V","SP",1.28195397904968,8599.3983684419,169.111188650852,72.1379533032892,25.2243005314117,31.4914589845807
"2456","V_1981","V","BE",6.56311436762419,11161.7434363387,176.953075287599,76.1032635566491,24.3045201856768,25.3758938412211
"2457","C_1187","M","GB",9.71382262900225,12939.9106783162,148.977415594823,58.9374117475572,26.5552373647367,32.9069194562947
"2458","I_4845","M","IT",5.70974321163526,12954.9508413962,158.766197697369,64.9635745849417,25.7723384376137,37.9549355606191
"2459","L_3316","M","GB",5.1684913165265,12822.9881525095,168.700792360056,70.0623477809518,24.6178681636021,32.8815430396385
"2460","R_8871","V","FR",7.47264452742821,11112.0459656338,170.952391515103,73.4694476383629,25.1394871274154,33.3764184780268
"2461","E_5560","V","PO",16.7417116814226,11445.1648487811,169.6495801253,72.9339411867231,25.3410207344384,32.4564622973762
"2462","A_9413","V","GB",8.26394602061617,10526.5308540601,183.461994592418,79.9517164010417,23.7539353391549,32.8177430311782
"2463","O_4628","V","FR",3.36028578157929,10832.7700737326,181.798608130178,79.1247522942512,23.9403919109314,31.5531545004536
"2464","N_5382","M","IT",10.5996274519013,12748.4670782407,160.914132667131,65.6207740147842,25.3427051762051,38.1915111906158
"2465","W_4037","V","IT",11.6353561506642,10755.4311403593,184.250395991392,80.6321183097774,23.7515091533328,32.34499358531
"2466","J_40","V","IT",13.7239075717962,11071.3017096679,184.639428501283,80.6536043240439,23.6578288620242,33.1773931664508
"2467","F_9864","V","GB",10.5168646540344,10919.9746640304,177.468016240515,76.5550552076741,24.3071300478137,27.5665508484826
"2468","K_5844","M","SP",9.36286768423567,10706.9422303855,157.980436627565,63.8085525828225,25.566558611015,30.7551899676569
"2469","G_7394","V","FR",9.86513199911888,10985.1846991891,166.74532085614,71.008502800163,25.5389503748932,30.3230365506285
"2470","D_7121","M","PT",7.67609946763565,12713.0281162482,152.618546963799,60.8445095807759,26.1220205066639,32.1409177938924
"2471","B_4088","M","IR",5.0129545054871,12303.2015018897,151.611015407896,60.9102493677723,26.4989621403934,35.7006063960627
